rspd_id,model_id,purchase,V1,V2,V3,V4
2183,129,1,-0.192596285,-0.107506317,-0.134253183,B
2183,231,0,0.699341056,0.385371036,0.682350054,C
2183,217,0,-0.116286719,0.347704275,-0.186531119,D
2195,356,0,0.222276539,0.271409023,0.371447556,C
2195,366,0,-0.355591214,-0.860305562,-0.649486598,C
2195,24,0,0.960588466,0.737912944,1.151692826,C
2195,129,1,-0.192596285,-0.107506317,-0.134253183,B
2195,196,0,-0.117719981,0.467960228,-0.227722377,E
2195,313,0,0.410998639,0.097072704,0.248741476,D
2199,139,1,-0.524243189,-0.572681465,-0.134253183,B
2199,148,0,-0.679374408,-1.017030569,-0.619575009,D
2199,294,0,1.25328998,1.046823428,1.094326587,C
2199,93,0,-1.243165028,-1.057082041,-0.910826249,A
2199,58,0,-1.172907827,-0.910087174,-0.838254465,A
2199,324,0,-0.392364776,-0.677072122,-0.25797989,D
2201,384,0,-0.778994691,-0.762368674,-0.41115998,A
2201,218,0,-0.970273001,-1.37251409,-1.244827244,D
2201,93,0,-1.243165028,-1.057082041,-0.910826249,A
2201,264,1,-1.207220394,-1.256869289,-0.649486598,D
2201,161,0,-0.791145017,-0.994303452,-0.75134277,E
2201,277,0,-1.035251921,-1.510250296,-0.713881664,D
2202,233,0,0.943847025,1.322326649,-0.134253183,C
2202,148,0,-0.679374408,-1.017030569,-0.619575009,D
2202,144,1,-0.366828799,-0.655998863,-0.235072948,D
2202,107,0,-0.565961464,-0.865809666,-0.692231859,B
2202,177,0,1.359529087,1.651583605,1.801788315,B
2202,273,0,-0.295694925,-0.430496854,-0.276165693,D
2204,177,0,1.359529087,1.651583605,1.801788315,B
2204,348,0,0.265088673,-0.687645969,0.080446139,C
2204,189,0,-0.797381559,-0.988639608,-0.825034934,E
2204,131,1,-0.395710238,-0.316980406,-0.134253183,B
2204,279,0,-0.004954006,0.870777493,-0.083045861,D
2204,276,0,-0.429548588,-0.910087174,0.05659346,D
2214,373,0,-0.878562136,-0.988639608,-1.326819405,C
2214,131,1,-0.395710238,-0.316980406,-0.134253183,B
2214,366,0,-0.355591214,-0.860305562,-0.649486598,C
2214,111,0,0.210530306,0.271409023,0.32164859,B
2214,55,0,-1.015942157,-1.051338476,-0.557125544,A
2214,321,0,-1.056115921,-1.256869289,-1.005034466,D
2217,279,0,-0.004954006,0.870777493,-0.083045861,D
2217,83,0,0.206161654,1.061186947,0.311135763,A
2217,214,0,-1.513285148,-1.37251409,-1.326819405,A
2217,181,1,-1.118127641,-0.682355932,-0.616436128,A
2217,24,0,0.960588466,0.737912944,1.151692826,C
2217,46,0,-1.306485631,-1.126584271,-0.916714579,A
2220,272,1,-0.815319206,-1.209054233,-0.825034934,D
2220,233,0,0.943847025,1.322326649,-0.134253183,C
2220,277,0,-1.035251921,-1.510250296,-0.713881664,D
2220,373,0,-0.878562136,-0.988639608,-1.326819405,C
2220,116,0,-0.229598436,0.185087209,0.062338888,A
2220,313,0,0.410998639,0.097072704,0.248741476,D
2232,129,1,-0.192596285,-0.107506317,-0.134253183,B
2232,117,0,-0.383010795,-0.187284822,-0.161126953,A
2232,324,0,-0.392364776,-0.677072122,-0.25797989,D
2232,276,0,-0.429548588,-0.910087174,0.05659346,D
2232,35,0,0.750543513,0.561096368,0.420274094,C
2232,83,0,0.206161654,1.061186947,0.311135763,A
2233,357,0,-0.189963531,-0.526486244,-0.160255534,C
2233,23,0,-0.975242734,-0.8548082,-0.388148742,A
2233,116,0,-0.229598436,0.185087209,0.062338888,A
2233,129,1,-0.192596285,-0.107506317,-0.134253183,B
2233,131,0,-0.395710238,-0.316980406,-0.134253183,B
2233,313,0,0.410998639,0.097072704,0.248741476,D
2246,282,0,-0.015952501,0.512744777,3.61E-05,C
2246,376,0,-0.161234116,-0.865809666,-0.426619299,C
2246,380,0,-1.002124022,-0.887893823,-0.497393935,A
2246,217,1,-0.116286719,0.347704275,-0.186531119,D
2246,87,0,-1.349071754,-1.185336366,-1.087230209,A
2246,184,0,-1.416292862,-1.491217352,-1.151671375,A
2253,220,1,-0.531765251,-0.849317562,-0.465690982,D
2253,112,0,-0.094887482,0.318187803,0.080446139,B
2253,109,0,-0.394976495,-0.460588113,0.166009402,B
2253,338,0,1.00291967,1.613704933,0.171966883,D
2253,313,0,0.410998639,0.097072704,0.248741476,D
2253,283,0,-0.71949568,-0.144872576,-0.941359948,C
2259,364,0,-0.519509165,-1.057082041,-0.989448678,C
2259,48,1,-1.142151197,-1.074356967,-0.879034383,A
2259,141,0,-0.166930516,0.267132132,0.420274094,B
2259,81,0,-0.964759292,-0.762368674,-0.672906016,A
2259,355,0,-0.967873069,-1.10329708,-1.608868696,C
2259,189,0,-0.797381559,-0.988639608,-0.825034934,E
2269,266,0,-0.505118196,-0.420511097,-0.505382877,D
2269,300,0,0.217402621,0.745612081,-0.312938957,C
2269,372,0,-0.746678846,-1.453391881,-1.088492787,C
2269,253,0,0.427533476,-0.405573991,-0.097278526,C
2269,220,1,-0.531765251,-0.849317562,-0.465690982,D
2269,76,0,-0.264728536,-0.001779251,-0.276165693,C
2270,11,0,1.105487548,0.726339419,1.099596424,C
2270,139,1,-0.524243189,-0.572681465,-0.134253183,B
2270,63,0,-1.27255916,-0.988639608,-0.840769521,A
2270,366,0,-0.355591214,-0.860305562,-0.649486598,C
2270,91,0,-1.294599109,-1.051338476,-1.124618783,A
2270,307,0,-0.801607773,-1.022730374,-1.231419508,C
2272,180,1,-1.136424403,-1.011337992,-0.73769544,A
2272,127,0,0.907391712,2.300187625,1.868473249,B
2272,156,0,0.083270706,0.532954609,0.212976334,E
2272,123,0,1.115348978,2.005056257,1.581682068,B
2272,46,0,-1.306485631,-1.126584271,-0.916714579,A
2272,330,0,0.339941107,0.167621833,0.755900558,D
2284,273,0,-0.295694925,-0.430496854,-0.276165693,D
2284,146,0,0.17553612,0.198141787,0.238214133,D
2284,129,1,-0.192596285,-0.107506317,-0.134253183,B
2284,166,0,0.534266528,1.17796426,1.325930036,E
2284,18,0,-1.2827713,-1.039873346,-1.127695736,A
2284,37,0,1.150466277,0.825665596,1.136177553,C
2290,354,0,-0.802876038,-1.347918982,-1.285487276,C
2290,149,0,-0.82921488,-1.42211234,-1.292876818,D
2290,111,0,0.210530306,0.271409023,0.32164859,B
2290,131,1,-0.395710238,-0.316980406,-0.134253183,B
2290,313,0,0.410998639,0.097072704,0.248741476,D
2290,230,0,0.463712386,-0.361058625,-0.267056259,C
2295,335,0,0.485725858,1.093337792,0.992029867,D
2295,139,1,-0.524243189,-0.572681465,-0.134253183,B
2295,51,0,-0.680141698,0.262851163,-0.176338461,A
2295,384,0,-0.778994691,-0.762368674,-0.41115998,A
2295,109,0,-0.394976495,-0.460588113,0.166009402,B
2295,34,0,0.984003661,0.664104856,0.850719002,C
2300,313,0,0.410998639,0.097072704,0.248741476,D
2300,358,0,0.574750505,0.267132132,0.73162331,C
2300,277,0,-1.035251921,-1.510250296,-0.713881664,D
2300,351,0,-0.42815394,-0.645499219,-0.649486598,C
2300,357,0,-0.189963531,-0.526486244,-0.160255534,C
2300,139,1,-0.524243189,-0.572681465,-0.134253183,B
2303,57,1,-0.985652655,-1.085910631,-0.505382877,A
2303,372,0,-0.746678846,-1.453391881,-1.088492787,C
2303,310,0,-0.042314238,-0.112160124,0.080446139,C
2303,267,0,-0.748517815,-0.921225135,-0.989448678,D
2303,186,0,-0.368898693,0.043423508,-0.331530395,A
2303,79,0,-0.990491672,-0.666523126,-0.941359948,A
2319,140,0,-0.495593345,-0.268506976,-0.204202832,B
2319,349,0,0.389962554,-0.552091539,0.080446139,C
2319,365,0,-0.2941917,-1.268903066,-0.628384896,C
2319,129,1,-0.192596285,-0.107506317,-0.134253183,B
2319,7,0,0.607974662,0.052409689,0.574304971,C
2319,366,0,-0.355591214,-0.860305562,-0.649486598,C
2349,171,0,0.946701133,1.226602773,1.590349449,D
2349,369,0,-0.792137286,-1.074356967,-1.231419508,C
2349,75,0,-0.966209177,-0.816514035,-1.326819405,C
2349,100,0,-1.382006233,-1.52936429,-1.052632295,A
2349,139,1,-0.524243189,-0.572681465,-0.134253183,B
2349,4,0,1.371178076,0.480218577,0.36439385,C
2362,49,0,-0.829895467,-0.405573991,-0.130978763,A
2362,389,0,-1.461300042,-1.409661303,-1.044677504,A
2362,263,1,-0.402647123,-0.321856665,-0.186531119,D
2362,359,0,0.65991066,0.219815398,0.632086314,C
2362,89,0,-0.632048065,0.389536787,-0.239925394,A
2362,357,0,-0.189963531,-0.526486244,-0.160255534,C
2379,129,1,-0.192596285,-0.107506317,-0.134253183,B
2379,297,0,0.303936724,0.636603526,0.569884533,C
2379,131,0,-0.395710238,-0.316980406,-0.134253183,B
2379,357,0,-0.189963531,-0.526486244,-0.160255534,C
2379,91,0,-1.294599109,-1.051338476,-1.124618783,A
2379,87,0,-1.349071754,-1.185336366,-1.087230209,A
2380,105,0,0.302824423,1.267877509,0.307236234,C
2380,218,0,-0.970273001,-1.37251409,-1.244827244,D
2380,317,0,-1.58118352,-1.731793465,-1.499338623,D
2380,129,1,-0.192596285,-0.107506317,-0.134253183,B
2380,366,0,-0.355591214,-0.860305562,-0.649486598,C
2380,227,0,0.048514667,0.480218577,-0.965288713,C
2382,141,0,-0.166930516,0.267132132,0.420274094,B
2382,107,0,-0.565961464,-0.865809666,-0.692231859,B
2382,72,0,0.170781621,0.745612081,-0.083045861,C
2382,303,1,-0.449874569,-0.258874792,-0.324449355,A
2382,129,0,-0.192596285,-0.107506317,-0.134253183,B
2382,102,0,-1.664425972,-1.751876702,-1.679524286,A
2392,264,1,-1.207220394,-1.256869289,-0.649486598,D
2392,56,0,-1.295620727,-1.323457908,-1.15348533,A
2392,368,0,0.00159652,-0.177825185,-0.267056259,C
2392,117,0,-0.383010795,-0.187284822,-0.161126953,A
2392,375,0,0.295547118,0.45566831,0.080446139,C
2392,231,0,0.699341056,0.385371036,0.682350054,C
2401,303,1,-0.449874569,-0.258874792,-0.324449355,A
2401,258,0,-0.178792735,0.228455624,0.188845514,D
2401,87,0,-1.349071754,-1.185336366,-1.087230209,A
2401,78,0,-0.698937451,-1.109107561,-0.680833013,A
2401,129,0,-0.192596285,-0.107506317,-0.134253183,B
2401,278,0,0.142300559,0.480218577,0.135233175,D
2402,303,1,-0.449874569,-0.258874792,-0.324449355,A
2402,277,0,-1.035251921,-1.510250296,-0.713881664,D
2402,232,0,1.194227867,0.821885725,0.919545463,C
2402,233,0,0.943847025,1.322326649,-0.134253183,C
2402,184,0,-1.416292862,-1.491217352,-1.151671375,A
2402,267,0,-0.748517815,-0.921225135,-0.989448678,D
2413,50,0,-1.166443336,-1.161743166,-0.887876789,A
2413,303,1,-0.449874569,-0.258874792,-0.324449355,A
2413,310,0,-0.042314238,-0.112160124,0.080446139,C
2413,266,0,-0.505118196,-0.420511097,-0.505382877,D
2413,366,0,-0.355591214,-0.860305562,-0.649486598,C
2413,78,0,-0.698937451,-1.109107561,-0.680833013,A
2421,366,0,-0.355591214,-0.860305562,-0.649486598,C
2421,219,1,-0.525156184,-0.719517791,-0.465690982,D
2421,166,0,0.534266528,1.17796426,1.325930036,E
2421,329,0,0.076155816,0.322416344,-0.083045861,D
2421,213,0,-1.711764715,-1.567838205,-1.411591485,A
2421,275,0,0.148227299,0.185087209,0.080446139,D
2422,381,0,-1.644305429,-2.014361704,-1.749601,A
2422,46,0,-1.306485631,-1.126584271,-0.916714579,A
2422,22,1,-1.188455531,-1.057082041,-0.941359948,A
2422,138,0,0.174011347,0.926537166,0.188845514,B
2422,343,0,0.525857598,0.488372251,0.803759183,C
2422,72,0,0.170781621,0.745612081,-0.083045861,C
2423,74,0,-0.537793831,-0.052033776,-0.505382877,C
2423,57,0,-0.985652655,-1.085910631,-0.505382877,A
2423,140,0,-0.495593345,-0.268506976,-0.204202832,B
2423,46,1,-1.306485631,-1.126584271,-0.916714579,A
2423,123,0,1.115348978,2.005056257,1.581682068,B
2423,91,0,-1.294599109,-1.051338476,-1.124618783,A
2424,215,1,-1.252563536,-0.977333315,-1.211707067,A
2424,176,0,0.21921682,0.814316422,0.127479566,B
2424,305,0,0.009746489,0.141295682,0.447752798,C
2424,45,0,-0.548610225,-0.465622994,-0.471407399,A
2424,46,0,-1.306485631,-1.126584271,-0.916714579,A
2424,363,0,0.548040342,0.664104856,0.371447556,C
2426,60,0,-1.480007707,-1.097494111,-1.421094314,A
2426,61,0,-1.736294856,-1.619655184,-1.706220091,A
2426,276,1,-0.429548588,-0.910087174,0.05659346,D
2426,147,0,0.049630919,0.16324485,0.178214609,D
2426,150,0,0.194904003,0.648410449,0.378481419,D
2426,351,0,-0.42815394,-0.645499219,-0.649486598,C
2450,283,0,-0.71949568,-0.144872576,-0.941359948,C
2450,78,0,-0.698937451,-1.109107561,-0.680833013,A
2450,21,0,-1.194444017,-1.149992908,-0.941359948,A
2450,279,0,-0.004954006,0.870777493,-0.083045861,D
2450,58,1,-1.172907827,-0.910087174,-0.838254465,A
2450,55,0,-1.015942157,-1.051338476,-0.557125544,A
2462,303,0,-0.449874569,-0.258874792,-0.324449355,A
2462,283,0,-0.71949568,-0.144872576,-0.941359948,C
2462,81,0,-0.964759292,-0.762368674,-0.672906016,A
2462,105,0,0.302824423,1.267877509,0.307236234,C
2462,180,1,-1.136424403,-1.011337992,-0.73769544,A
2462,369,0,-0.792137286,-1.074356967,-1.231419508,C
2482,58,1,-1.172907827,-0.910087174,-0.838254465,A
2482,186,0,-0.368898693,0.043423508,-0.331530395,A
2482,121,0,-0.621269055,0.193794479,-0.239925394,A
2482,49,0,-0.829895467,-0.405573991,-0.130978763,A
2482,150,0,0.194904003,0.648410449,0.378481419,D
2482,356,0,0.222276539,0.271409023,0.371447556,C
2488,139,0,-0.524243189,-0.572681465,-0.134253183,B
2488,220,1,-0.531765251,-0.849317562,-0.465690982,D
2488,142,0,-1.190269789,-1.472264772,-1.21808328,B
2488,128,0,-0.140760126,-0.292678257,-0.25797989,B
2488,74,0,-0.537793831,-0.052033776,-0.505382877,C
2488,276,0,-0.429548588,-0.910087174,0.05659346,D
2500,325,1,-0.716346291,-0.843833632,-0.649486598,D
2500,95,0,-0.88478473,-0.583011955,-0.642503331,A
2500,277,0,-1.035251921,-1.510250296,-0.713881664,D
2500,203,0,0.54398755,-0.603744536,-1.113879166,D
2500,110,0,-0.487259608,-0.405573991,-0.397711036,B
2500,324,0,-0.392364776,-0.677072122,-0.25797989,D
2508,114,0,0.708408195,1.212759752,1.345091332,B
2508,384,0,-0.778994691,-0.762368674,-0.41115998,A
2508,195,0,-0.610504744,-0.230101643,-0.586708317,E
2508,276,1,-0.429548588,-0.910087174,0.05659346,D
2508,267,0,-0.748517815,-0.921225135,-0.989448678,D
2508,92,0,-1.013567103,-1.034151744,-0.649486598,A
2511,147,0,0.049630919,0.16324485,0.178214609,D
2511,80,1,-0.983524434,-1.238878901,-0.941359948,A
2511,47,0,-0.712592266,-0.385734861,-0.513196748,A
2511,77,0,-0.019288892,0.581090147,0.064569661,C
2511,99,0,-0.551146083,-0.065837773,-0.276165693,A
2511,284,0,-0.533104014,0.02087903,-0.505382877,C
2519,148,0,-0.679374408,-1.017030569,-0.619575009,D
2519,40,0,1.322101478,0.228455624,1.136177553,C
2519,278,0,0.142300559,0.480218577,0.135233175,D
2519,11,0,1.105487548,0.726339419,1.099596424,C
2519,233,0,0.943847025,1.322326649,-0.134253183,C
2519,276,1,-0.429548588,-0.910087174,0.05659346,D
2525,99,0,-0.551146083,-0.065837773,-0.276165693,A
2525,181,1,-1.118127641,-0.682355932,-0.616436128,A
2525,153,0,-0.824122533,-0.838356394,-0.825034934,E
2525,69,0,-0.799773184,-0.567525122,-0.539420753,A
2525,124,0,0.96472098,1.972984308,1.641732151,B
2525,159,0,-0.717272445,-1.22096033,-0.077476546,E
2534,320,0,-1.610562132,-1.826293713,-1.615720339,D
2534,321,0,-1.056115921,-1.256869289,-1.005034466,D
2534,46,0,-1.306485631,-1.126584271,-0.916714579,A
2534,372,0,-0.746678846,-1.453391881,-1.088492787,C
2534,272,1,-0.815319206,-1.209054233,-0.825034934,D
2534,139,0,-0.524243189,-0.572681465,-0.134253183,B
2538,11,0,1.105487548,0.726339419,1.099596424,C
2538,181,1,-1.118127641,-0.682355932,-0.616436128,A
2538,140,0,-0.495593345,-0.268506976,-0.204202832,B
2538,189,0,-0.797381559,-0.988639608,-0.825034934,E
2538,303,0,-0.449874569,-0.258874792,-0.324449355,A
2538,20,0,-1.163129655,-0.746251616,-0.941359948,A
2564,50,0,-1.166443336,-1.161743166,-0.887876789,A
2564,109,1,-0.394976495,-0.460588113,0.166009402,B
2564,213,0,-1.711764715,-1.567838205,-1.411591485,A
2564,107,0,-0.565961464,-0.865809666,-0.692231859,B
2564,34,0,0.984003661,0.664104856,0.850719002,C
2564,373,0,-0.878562136,-0.988639608,-1.326819405,C
2571,2,0,0.419001289,-0.562374696,-0.213085743,C
2571,107,0,-0.565961464,-0.865809666,-0.692231859,B
2571,110,1,-0.487259608,-0.405573991,-0.397711036,B
2571,305,0,0.009746489,0.141295682,0.447752798,C
2571,81,0,-0.964759292,-0.762368674,-0.672906016,A
2571,283,0,-0.71949568,-0.144872576,-0.941359948,C
2584,345,0,0.699169257,0.772455537,1.28227261,C
2584,219,0,-0.525156184,-0.719517791,-0.465690982,D
2584,108,0,-0.967407575,-0.90452854,-1.244827244,B
2584,109,1,-0.394976495,-0.460588113,0.166009402,B
2584,107,0,-0.565961464,-0.865809666,-0.692231859,B
2584,71,0,0.975765834,2.007960557,1.502293278,B
2587,215,0,-1.252563536,-0.977333315,-1.211707067,A
2587,109,1,-0.394976495,-0.460588113,0.166009402,B
2587,276,0,-0.429548588,-0.910087174,0.05659346,D
2587,64,0,-0.864897582,0.322416344,-0.407310038,A
2587,203,0,0.54398755,-0.603744536,-1.113879166,D
2587,335,0,0.485725858,1.093337792,0.992029867,D
2613,56,0,-1.295620727,-1.323457908,-1.15348533,A
2613,193,0,0.052761044,0.0344193,0.241332472,E
2613,83,0,0.206161654,1.061186947,0.311135763,A
2613,130,1,-0.76753021,-0.380788749,-0.825034934,B
2613,34,0,0.984003661,0.664104856,0.850719002,C
2613,366,0,-0.355591214,-0.860305562,-0.649486598,C
2614,130,1,-0.76753021,-0.380788749,-0.825034934,B
2614,53,0,-1.347654875,-1.478573412,-1.499338623,A
2614,381,0,-1.644305429,-2.014361704,-1.749601,A
2614,80,0,-0.983524434,-1.238878901,-0.941359948,A
2614,386,0,-1.261538395,-0.937984069,-1.165959453,A
2614,366,0,-0.355591214,-0.860305562,-0.649486598,C
2640,63,0,-1.27255916,-0.988639608,-0.840769521,A
2640,9,0,1.045448661,0.640542619,0.700941491,C
2640,236,0,1.438681699,0.581090147,0.682350054,C
2640,354,0,-0.802876038,-1.347918982,-1.285487276,C
2640,110,1,-0.487259608,-0.405573991,-0.397711036,B
2640,109,0,-0.394976495,-0.460588113,0.166009402,B
2652,308,0,-0.335357209,-0.666523126,-0.426619299,C
2652,110,0,-0.487259608,-0.405573991,-0.397711036,B
2652,263,0,-0.402647123,-0.321856665,-0.186531119,D
2652,195,0,-0.610504744,-0.230101643,-0.586708317,E
2652,109,1,-0.394976495,-0.460588113,0.166009402,B
2652,184,0,-1.416292862,-1.491217352,-1.151671375,A
2667,62,0,-1.492323068,-1.179426429,-0.894178608,A
2667,257,0,-0.222500419,0.620812495,-0.545714991,D
2667,366,0,-0.355591214,-0.860305562,-0.649486598,C
2667,345,0,0.699169257,0.772455537,1.28227261,C
2667,105,0,0.302824423,1.267877509,0.307236234,C
2667,308,1,-0.335357209,-0.666523126,-0.426619299,C
2686,292,0,2.441384442,2.162066082,2.208172888,C
2686,171,0,0.946701133,1.226602773,1.590349449,D
2686,366,1,-0.355591214,-0.860305562,-0.649486598,C
2686,300,0,0.217402621,0.745612081,-0.312938957,C
2686,357,0,-0.189963531,-0.526486244,-0.160255534,C
2686,311,0,-0.323440098,-1.799090017,-1.733203979,C
2705,42,0,-0.430685017,0.612896098,-0.33732192,A
2705,285,0,-0.389210269,-0.102857331,-0.488635478,C
2705,284,0,-0.533104014,0.02087903,-0.505382877,C
2705,60,0,-1.480007707,-1.097494111,-1.421094314,A
2705,349,0,0.389962554,-0.552091539,0.080446139,C
2705,376,1,-0.161234116,-0.865809666,-0.426619299,C
2712,311,0,-0.323440098,-1.799090017,-1.733203979,C
2712,50,0,-1.166443336,-1.161743166,-0.887876789,A
2712,149,0,-0.82921488,-1.42211234,-1.292876818,D
2712,266,0,-0.505118196,-0.420511097,-0.505382877,D
2712,366,1,-0.355591214,-0.860305562,-0.649486598,C
2712,308,0,-0.335357209,-0.666523126,-0.426619299,C
2716,142,0,-1.190269789,-1.472264772,-1.21808328,B
2716,17,0,-1.319369837,-1.60015365,-1.024900539,A
2716,117,0,-0.383010795,-0.187284822,-0.161126953,A
2716,181,0,-1.118127641,-0.682355932,-0.616436128,A
2716,353,0,-0.293648684,-0.746251616,-0.426619299,C
2716,284,1,-0.533104014,0.02087903,-0.505382877,C
2720,317,0,-1.58118352,-1.731793465,-1.499338623,D
2720,146,0,0.17553612,0.198141787,0.238214133,D
2720,367,0,0.246549423,0.056896042,0.371447556,C
2720,15,0,1.081211756,0.963329142,1.104855178,C
2720,363,0,0.548040342,0.664104856,0.371447556,C
2720,366,1,-0.355591214,-0.860305562,-0.649486598,C
2731,332,0,0.102952429,0.20248489,0.161723466,D
2731,65,0,-1.884360145,-2.107802624,-2.123680434,A
2731,51,0,-0.680141698,0.262851163,-0.176338461,A
2731,283,1,-0.71949568,-0.144872576,-0.941359948,C
2731,21,0,-1.194444017,-1.149992908,-0.941359948,A
2731,324,0,-0.392364776,-0.677072122,-0.25797989,D
2739,61,0,-1.736294856,-1.619655184,-1.706220091,A
2739,77,0,-0.019288892,0.581090147,0.064569661,C
2739,190,1,-0.689303595,-0.887893823,-0.532535565,E
2739,148,0,-0.679374408,-1.017030569,-0.619575009,D
2739,124,0,0.96472098,1.972984308,1.641732151,B
2739,17,0,-1.319369837,-1.60015365,-1.024900539,A
2745,135,0,0.129673827,0.335078118,0.44091138,B
2745,381,0,-1.644305429,-2.014361704,-1.749601,A
2745,366,1,-0.355591214,-0.860305562,-0.649486598,C
2745,353,0,-0.293648684,-0.746251616,-0.426619299,C
2745,77,0,-0.019288892,0.581090147,0.064569661,C
2745,363,0,0.548040342,0.664104856,0.371447556,C
2763,363,0,0.548040342,0.664104856,0.371447556,C
2763,187,0,-0.319634537,-0.088939192,-0.322217397,E
2763,382,0,-1.386023693,-1.091698634,-1.25830726,A
2763,376,1,-0.161234116,-0.865809666,-0.426619299,C
2763,118,0,-1.146420679,-0.838356394,-0.769285309,A
2763,285,0,-0.389210269,-0.102857331,-0.488635478,C
2765,366,0,-0.355591214,-0.860305562,-0.649486598,C
2765,150,0,0.194904003,0.648410449,0.378481419,D
2765,376,1,-0.161234116,-0.865809666,-0.426619299,C
2765,184,0,-1.416292862,-1.491217352,-1.151671375,A
2765,111,0,0.210530306,0.271409023,0.32164859,B
2765,83,0,0.206161654,1.061186947,0.311135763,A
2766,160,0,-0.100040481,0.561096368,0.022974723,E
2766,310,0,-0.042314238,-0.112160124,0.080446139,C
2766,176,0,0.21921682,0.814316422,0.127479566,B
2766,52,0,-1.769478065,-2.04290613,-2.027724801,A
2766,285,0,-0.389210269,-0.102857331,-0.488635478,C
2766,366,1,-0.355591214,-0.860305562,-0.649486598,C
2768,369,0,-0.792137286,-1.074356967,-1.231419508,C
2768,145,0,0.122251326,0.335078118,0.178366798,D
2768,130,1,-0.76753021,-0.380788749,-0.825034934,B
2768,372,0,-0.746678846,-1.453391881,-1.088492787,C
2768,84,0,-0.878503991,-0.577843738,-0.388148742,A
2768,69,0,-0.799773184,-0.567525122,-0.539420753,A
2776,234,0,0.703218979,0.51679403,0.420274094,C
2776,130,1,-0.76753021,-0.380788749,-0.825034934,B
2776,372,0,-0.746678846,-1.453391881,-1.088492787,C
2776,209,0,0.870546378,0.608932657,0.868104033,D
2776,48,0,-1.142151197,-1.074356967,-0.879034383,A
2776,358,0,0.574750505,0.267132132,0.73162331,C
2779,110,0,-0.487259608,-0.405573991,-0.397711036,B
2779,62,0,-1.492323068,-1.179426429,-0.894178608,A
2779,366,1,-0.355591214,-0.860305562,-0.649486598,C
2779,49,0,-0.829895467,-0.405573991,-0.130978763,A
2779,50,0,-1.166443336,-1.161743166,-0.887876789,A
2779,142,0,-1.190269789,-1.472264772,-1.21808328,B
2787,192,1,-0.392362017,-0.470663529,-0.322217397,E
2787,366,0,-0.355591214,-0.860305562,-0.649486598,C
2787,83,0,0.206161654,1.061186947,0.311135763,A
2787,9,0,1.045448661,0.640542619,0.700941491,C
2787,191,0,-0.843833392,-0.926804496,-0.747813742,E
2787,220,0,-0.531765251,-0.849317562,-0.465690982,D
2789,366,1,-0.355591214,-0.860305562,-0.649486598,C
2789,276,0,-0.429548588,-0.910087174,0.05659346,D
2789,320,0,-1.610562132,-1.826293713,-1.615720339,D
2789,76,0,-0.264728536,-0.001779251,-0.276165693,C
2789,81,0,-0.964759292,-0.762368674,-0.672906016,A
2789,332,0,0.102952429,0.20248489,0.161723466,D
2838,366,1,-0.355591214,-0.860305562,-0.649486598,C
2838,129,0,-0.192596285,-0.107506317,-0.134253183,B
2838,58,0,-1.172907827,-0.910087174,-0.838254465,A
2838,156,0,0.083270706,0.532954609,0.212976334,E
2838,59,0,-1.403428477,-1.197179634,-0.894178608,A
2838,308,0,-0.335357209,-0.666523126,-0.426619299,C
2854,310,0,-0.042314238,-0.112160124,0.080446139,C
2854,366,1,-0.355591214,-0.860305562,-0.649486598,C
2854,197,0,-0.041711725,0.480218577,0.142962816,E
2854,141,0,-0.166930516,0.267132132,0.420274094,B
2854,206,0,1.531540018,1.342575989,1.781831809,D
2854,357,0,-0.189963531,-0.526486244,-0.160255534,C
2870,74,1,-0.537793831,-0.052033776,-0.505382877,C
2870,382,0,-1.386023693,-1.091698634,-1.25830726,A
2870,308,0,-0.335357209,-0.666523126,-0.426619299,C
2870,160,0,-0.100040481,0.561096368,0.022974723,E
2870,141,0,-0.166930516,0.267132132,0.420274094,B
2870,220,0,-0.531765251,-0.849317562,-0.465690982,D
2879,226,0,0.150389314,0.855790514,0.05659346,D
2879,308,0,-0.335357209,-0.666523126,-0.426619299,C
2879,109,0,-0.394976495,-0.460588113,0.166009402,B
2879,74,1,-0.537793831,-0.052033776,-0.505382877,C
2879,373,0,-0.878562136,-0.988639608,-1.326819405,C
2879,309,0,-0.748623807,-1.215003334,-1.088492787,C
2882,217,0,-0.116286719,0.347704275,-0.186531119,D
2882,88,1,-1.165871361,-0.624573325,-0.388148742,A
2882,273,0,-0.295694925,-0.430496854,-0.276165693,D
2882,246,0,-0.985273457,-1.091698634,-1.13283242,A
2882,354,0,-0.802876038,-1.347918982,-1.285487276,C
2882,152,0,-1.071008256,-1.22096033,-1.21808328,E
2905,10,0,0.550616201,0.439226548,0.262464104,C
2905,73,1,-1.004278178,-0.811070012,-0.953056433,C
2905,21,0,-1.194444017,-1.149992908,-0.941359948,A
2905,92,0,-1.013567103,-1.034151744,-0.649486598,A
2905,263,0,-0.402647123,-0.321856665,-0.186531119,D
2905,236,0,1.438681699,0.581090147,0.682350054,C
2910,277,0,-1.035251921,-1.510250296,-0.713881664,D
2910,366,1,-0.355591214,-0.860305562,-0.649486598,C
2910,60,0,-1.480007707,-1.097494111,-1.421094314,A
2910,107,0,-0.565961464,-0.865809666,-0.692231859,B
2910,144,0,-0.366828799,-0.655998863,-0.235072948,D
2910,369,0,-0.792137286,-1.074356967,-1.231419508,C
2927,112,0,-0.094887482,0.318187803,0.080446139,B
2927,93,0,-1.243165028,-1.057082041,-0.910826249,A
